Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","586","Pakistan","5320","Producing Animals/Slaughtered","02951.01","Raw hides and skins of cattle","2015","2015","Head","6705888","I","Imputed value"
"QCL","Crops and livestock products","586","Pakistan","5320","Producing Animals/Slaughtered","02951.01","Raw hides and skins of cattle","2016","2016","Head","7332795","I","Imputed value"
"QCL","Crops and livestock products","586","Pakistan","5320","Producing Animals/Slaughtered","02951.01","Raw hides and skins of cattle","2017","2017","Head","8106000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5320","Producing Animals/Slaughtered","02951.01","Raw hides and skins of cattle","2018","2018","Head","8411000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5320","Producing Animals/Slaughtered","02951.01","Raw hides and skins of cattle","2019","2019","Head","8728000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5320","Producing Animals/Slaughtered","02951.01","Raw hides and skins of cattle","2020","2020","Head","9057000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5320","Producing Animals/Slaughtered","02951.01","Raw hides and skins of cattle","2021","2021","Head","9399000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02954","Raw hides and skins of goats or kids","2000","2000","hg/An","40","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02954","Raw hides and skins of goats or kids","2001","2001","hg/An","40","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02954","Raw hides and skins of goats or kids","2002","2002","hg/An","40","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02954","Raw hides and skins of goats or kids","2003","2003","hg/An","41","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02954","Raw hides and skins of goats or kids","2004","2004","hg/An","41","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02954","Raw hides and skins of goats or kids","2005","2005","hg/An","41","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02954","Raw hides and skins of goats or kids","2006","2006","hg/An","41","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02954","Raw hides and skins of goats or kids","2007","2007","hg/An","41","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02954","Raw hides and skins of goats or kids","2008","2008","hg/An","41","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02954","Raw hides and skins of goats or kids","2009","2009","hg/An","41","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02954","Raw hides and skins of goats or kids","2010","2010","hg/An","41","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02954","Raw hides and skins of goats or kids","2011","2011","hg/An","41","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02954","Raw hides and skins of goats or kids","2012","2012","hg/An","41","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02954","Raw hides and skins of goats or kids","2013","2013","hg/An","42","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02954","Raw hides and skins of goats or kids","2014","2014","hg/An","20","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02954","Raw hides and skins of goats or kids","2015","2015","hg/An","20","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02954","Raw hides and skins of goats or kids","2016","2016","hg/An","21","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02954","Raw hides and skins of goats or kids","2017","2017","hg/An","28","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02954","Raw hides and skins of goats or kids","2018","2018","hg/An","28","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02954","Raw hides and skins of goats or kids","2019","2019","hg/An","28","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02954","Raw hides and skins of goats or kids","2020","2020","hg/An","28","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02954","Raw hides and skins of goats or kids","2021","2021","hg/An","28","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02954","Raw hides and skins of goats or kids","2000","2000","tonnes","74130.43","I","Imputed value"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02954","Raw hides and skins of goats or kids","2001","2001","tonnes","76760.87","I","Imputed value"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02954","Raw hides and skins of goats or kids","2002","2002","tonnes","79630.43","I","Imputed value"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02954","Raw hides and skins of goats or kids","2003","2003","tonnes","82500","I","Imputed value"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02954","Raw hides and skins of goats or kids","2004","2004","tonnes","85369.57","I","Imputed value"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02954","Raw hides and skins of goats or kids","2005","2005","tonnes","88478.26","I","Imputed value"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02954","Raw hides and skins of goats or kids","2006","2006","tonnes","59782.61","I","Imputed value"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02954","Raw hides and skins of goats or kids","2007","2007","tonnes","61217.39","I","Imputed value"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02954","Raw hides and skins of goats or kids","2008","2008","tonnes","63130.43","I","Imputed value"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02954","Raw hides and skins of goats or kids","2009","2009","tonnes","64804.35","I","Imputed value"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02954","Raw hides and skins of goats or kids","2010","2010","tonnes","66478.26","I","Imputed value"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02954","Raw hides and skins of goats or kids","2011","2011","tonnes","68152.17","I","Imputed value"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02954","Raw hides and skins of goats or kids","2012","2012","tonnes","69586.96","I","Imputed value"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02954","Raw hides and skins of goats or kids","2013","2013","tonnes","72695.65","I","Imputed value"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02954","Raw hides and skins of goats or kids","2014","2014","tonnes","73891.3","I","Imputed value"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02954","Raw hides and skins of goats or kids","2015","2015","tonnes","75804.35","I","Imputed value"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02954","Raw hides and skins of goats or kids","2016","2016","tonnes","77956.52","I","Imputed value"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02954","Raw hides and skins of goats or kids","2017","2017","tonnes","111195.65","I","Imputed value"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02954","Raw hides and skins of goats or kids","2018","2018","tonnes","114304.35","I","Imputed value"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02954","Raw hides and skins of goats or kids","2019","2019","tonnes","117413.04","I","Imputed value"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02954","Raw hides and skins of goats or kids","2020","2020","tonnes","120521.74","I","Imputed value"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02954","Raw hides and skins of goats or kids","2021","2021","tonnes","123869.57","I","Imputed value"
"QCL","Crops and livestock products","586","Pakistan","5320","Producing Animals/Slaughtered","02954","Raw hides and skins of goats or kids","2000","2000","Head","18760000","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5320","Producing Animals/Slaughtered","02954","Raw hides and skins of goats or kids","2001","2001","Head","19300000","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5320","Producing Animals/Slaughtered","02954","Raw hides and skins of goats or kids","2002","2002","Head","19700000","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5320","Producing Animals/Slaughtered","02954","Raw hides and skins of goats or kids","2003","2003","Head","20290000","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5320","Producing Animals/Slaughtered","02954","Raw hides and skins of goats or kids","2004","2004","Head","20900000","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5320","Producing Animals/Slaughtered","02954","Raw hides and skins of goats or kids","2005","2005","Head","21800000","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5320","Producing Animals/Slaughtered","02954","Raw hides and skins of goats or kids","2006","2006","Head","14700000","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5320","Producing Animals/Slaughtered","02954","Raw hides and skins of goats or kids","2007","2007","Head","15100000","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5320","Producing Animals/Slaughtered","02954","Raw hides and skins of goats or kids","2008","2008","Head","15500000","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5320","Producing Animals/Slaughtered","02954","Raw hides and skins of goats or kids","2009","2009","Head","15900000","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5320","Producing Animals/Slaughtered","02954","Raw hides and skins of goats or kids","2010","2010","Head","16400000","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5320","Producing Animals/Slaughtered","02954","Raw hides and skins of goats or kids","2011","2011","Head","16800000","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5320","Producing Animals/Slaughtered","02954","Raw hides and skins of goats or kids","2012","2012","Head","17120000","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5320","Producing Animals/Slaughtered","02954","Raw hides and skins of goats or kids","2013","2013","Head","17470000","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5320","Producing Animals/Slaughtered","02954","Raw hides and skins of goats or kids","2014","2014","Head","36672000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5320","Producing Animals/Slaughtered","02954","Raw hides and skins of goats or kids","2015","2015","Head","37666000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5320","Producing Animals/Slaughtered","02954","Raw hides and skins of goats or kids","2016","2016","Head","37996727","I","Imputed value"
"QCL","Crops and livestock products","586","Pakistan","5320","Producing Animals/Slaughtered","02954","Raw hides and skins of goats or kids","2017","2017","Head","39733000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5320","Producing Animals/Slaughtered","02954","Raw hides and skins of goats or kids","2018","2018","Head","40810000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5320","Producing Animals/Slaughtered","02954","Raw hides and skins of goats or kids","2019","2019","Head","41915000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5320","Producing Animals/Slaughtered","02954","Raw hides and skins of goats or kids","2020","2020","Head","43051000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5320","Producing Animals/Slaughtered","02954","Raw hides and skins of goats or kids","2021","2021","Head","44220000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02953","Raw hides and skins of sheep or lambs","2000","2000","hg/An","36","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02953","Raw hides and skins of sheep or lambs","2001","2001","hg/An","36","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02953","Raw hides and skins of sheep or lambs","2002","2002","hg/An","36","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02953","Raw hides and skins of sheep or lambs","2003","2003","hg/An","36","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02953","Raw hides and skins of sheep or lambs","2004","2004","hg/An","36","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02953","Raw hides and skins of sheep or lambs","2005","2005","hg/An","35","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02953","Raw hides and skins of sheep or lambs","2006","2006","hg/An","33","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02953","Raw hides and skins of sheep or lambs","2007","2007","hg/An","33","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02953","Raw hides and skins of sheep or lambs","2008","2008","hg/An","33","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02953","Raw hides and skins of sheep or lambs","2009","2009","hg/An","33","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02953","Raw hides and skins of sheep or lambs","2010","2010","hg/An","33","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02953","Raw hides and skins of sheep or lambs","2011","2011","hg/An","33","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02953","Raw hides and skins of sheep or lambs","2012","2012","hg/An","33","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02953","Raw hides and skins of sheep or lambs","2013","2013","hg/An","33","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02953","Raw hides and skins of sheep or lambs","2014","2014","hg/An","26","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02953","Raw hides and skins of sheep or lambs","2015","2015","hg/An","26","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02953","Raw hides and skins of sheep or lambs","2016","2016","hg/An","33","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02953","Raw hides and skins of sheep or lambs","2017","2017","hg/An","36","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02953","Raw hides and skins of sheep or lambs","2018","2018","hg/An","36","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02953","Raw hides and skins of sheep or lambs","2019","2019","hg/An","36","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02953","Raw hides and skins of sheep or lambs","2020","2020","hg/An","36","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02953","Raw hides and skins of sheep or lambs","2021","2021","hg/An","36","E","Estimated value"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02953","Raw hides and skins of sheep or lambs","2000","2000","tonnes","34540","I","Imputed value"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02953","Raw hides and skins of sheep or lambs","2001","2001","tonnes","34980","I","Imputed value"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02953","Raw hides and skins of sheep or lambs","2002","2002","tonnes","34980","I","Imputed value"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02953","Raw hides and skins of sheep or lambs","2003","2003","tonnes","35420","I","Imputed value"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02953","Raw hides and skins of sheep or lambs","2004","2004","tonnes","35420","I","Imputed value"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02953","Raw hides and skins of sheep or lambs","2005","2005","tonnes","35640","I","Imputed value"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02953","Raw hides and skins of sheep or lambs","2006","2006","tonnes","32780","I","Imputed value"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02953","Raw hides and skins of sheep or lambs","2007","2007","tonnes","33220","I","Imputed value"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02953","Raw hides and skins of sheep or lambs","2008","2008","tonnes","33660","I","Imputed value"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02953","Raw hides and skins of sheep or lambs","2009","2009","tonnes","34100","I","Imputed value"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02953","Raw hides and skins of sheep or lambs","2010","2010","tonnes","34320","I","Imputed value"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02953","Raw hides and skins of sheep or lambs","2011","2011","tonnes","34760","I","Imputed value"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02953","Raw hides and skins of sheep or lambs","2012","2012","tonnes","35420","I","Imputed value"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02953","Raw hides and skins of sheep or lambs","2013","2013","tonnes","35860","I","Imputed value"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02953","Raw hides and skins of sheep or lambs","2014","2014","tonnes","36080","I","Imputed value"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02953","Raw hides and skins of sheep or lambs","2015","2015","tonnes","36520","I","Imputed value"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02953","Raw hides and skins of sheep or lambs","2016","2016","tonnes","36960","I","Imputed value"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02953","Raw hides and skins of sheep or lambs","2017","2017","tonnes","51920","I","Imputed value"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02953","Raw hides and skins of sheep or lambs","2018","2018","tonnes","52580","I","Imputed value"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02953","Raw hides and skins of sheep or lambs","2019","2019","tonnes","53020","I","Imputed value"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02953","Raw hides and skins of sheep or lambs","2020","2020","tonnes","53680","I","Imputed value"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02953","Raw hides and skins of sheep or lambs","2021","2021","tonnes","54340","I","Imputed value"
"QCL","Crops and livestock products","586","Pakistan","5320","Producing Animals/Slaughtered","02953","Raw hides and skins of sheep or lambs","2000","2000","Head","9600000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5320","Producing Animals/Slaughtered","02953","Raw hides and skins of sheep or lambs","2001","2001","Head","9600000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5320","Producing Animals/Slaughtered","02953","Raw hides and skins of sheep or lambs","2002","2002","Head","9700000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5320","Producing Animals/Slaughtered","02953","Raw hides and skins of sheep or lambs","2003","2003","Head","9800000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5320","Producing Animals/Slaughtered","02953","Raw hides and skins of sheep or lambs","2004","2004","Head","9800000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5320","Producing Animals/Slaughtered","02953","Raw hides and skins of sheep or lambs","2005","2005","Head","10300000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5320","Producing Animals/Slaughtered","02953","Raw hides and skins of sheep or lambs","2006","2006","Head","10000000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5320","Producing Animals/Slaughtered","02953","Raw hides and skins of sheep or lambs","2007","2007","Head","10131000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5320","Producing Animals/Slaughtered","02953","Raw hides and skins of sheep or lambs","2008","2008","Head","10251000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5320","Producing Animals/Slaughtered","02953","Raw hides and skins of sheep or lambs","2009","2009","Head","10373000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5320","Producing Animals/Slaughtered","02953","Raw hides and skins of sheep or lambs","2010","2010","Head","10495000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5320","Producing Animals/Slaughtered","02953","Raw hides and skins of sheep or lambs","2011","2011","Head","10620000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5320","Producing Animals/Slaughtered","02953","Raw hides and skins of sheep or lambs","2012","2012","Head","10745000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5320","Producing Animals/Slaughtered","02953","Raw hides and skins of sheep or lambs","2013","2013","Head","10873000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5320","Producing Animals/Slaughtered","02953","Raw hides and skins of sheep or lambs","2014","2014","Head","13967000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5320","Producing Animals/Slaughtered","02953","Raw hides and skins of sheep or lambs","2015","2015","Head","14133000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5320","Producing Animals/Slaughtered","02953","Raw hides and skins of sheep or lambs","2016","2016","Head","11264000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5320","Producing Animals/Slaughtered","02953","Raw hides and skins of sheep or lambs","2017","2017","Head","14466000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5320","Producing Animals/Slaughtered","02953","Raw hides and skins of sheep or lambs","2018","2018","Head","14637000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5320","Producing Animals/Slaughtered","02953","Raw hides and skins of sheep or lambs","2019","2019","Head","14810000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5320","Producing Animals/Slaughtered","02953","Raw hides and skins of sheep or lambs","2020","2020","Head","14986000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5320","Producing Animals/Slaughtered","02953","Raw hides and skins of sheep or lambs","2021","2021","Head","15167000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02212","Raw milk of buffalo","2000","2000","hg/An","19361","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02212","Raw milk of buffalo","2001","2001","hg/An","19415","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02212","Raw milk of buffalo","2002","2002","hg/An","19466","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02212","Raw milk of buffalo","2003","2003","hg/An","19521","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02212","Raw milk of buffalo","2004","2004","hg/An","19575","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02212","Raw milk of buffalo","2005","2005","hg/An","19629","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02212","Raw milk of buffalo","2006","2006","hg/An","19349","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02212","Raw milk of buffalo","2007","2007","hg/An","19348","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02212","Raw milk of buffalo","2008","2008","hg/An","19337","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02212","Raw milk of buffalo","2009","2009","hg/An","19349","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02212","Raw milk of buffalo","2010","2010","hg/An","19349","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02212","Raw milk of buffalo","2011","2011","hg/An","19348","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02212","Raw milk of buffalo","2012","2012","hg/An","19349","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02212","Raw milk of buffalo","2013","2013","hg/An","24187","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02212","Raw milk of buffalo","2014","2014","hg/An","24187","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02212","Raw milk of buffalo","2015","2015","hg/An","24186","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02212","Raw milk of buffalo","2016","2016","hg/An","22976","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02212","Raw milk of buffalo","2017","2017","hg/An","22977","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02212","Raw milk of buffalo","2018","2018","hg/An","22810","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02212","Raw milk of buffalo","2019","2019","hg/An","22977","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02212","Raw milk of buffalo","2020","2020","hg/An","22977","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5420","Yield","02212","Raw milk of buffalo","2021","2021","hg/An","22978","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02212","Raw milk of buffalo","2000","2000","tonnes","16910000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02212","Raw milk of buffalo","2001","2001","tonnes","17454000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02212","Raw milk of buffalo","2002","2002","tonnes","18022000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02212","Raw milk of buffalo","2003","2003","tonnes","18617000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02212","Raw milk of buffalo","2004","2004","tonnes","19240000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02212","Raw milk of buffalo","2005","2005","tonnes","19884000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02212","Raw milk of buffalo","2006","2006","tonnes","19779000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02212","Raw milk of buffalo","2007","2007","tonnes","20372000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02212","Raw milk of buffalo","2008","2008","tonnes","20971000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02212","Raw milk of buffalo","2009","2009","tonnes","21622000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02212","Raw milk of buffalo","2010","2010","tonnes","22279000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02212","Raw milk of buffalo","2011","2011","tonnes","22955000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02212","Raw milk of buffalo","2012","2012","tonnes","23652000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02212","Raw milk of buffalo","2013","2013","tonnes","30350000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02212","Raw milk of buffalo","2014","2014","tonnes","31252000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02212","Raw milk of buffalo","2015","2015","tonnes","32180000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02212","Raw milk of buffalo","2016","2016","tonnes","31480000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02212","Raw milk of buffalo","2017","2017","tonnes","32416000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02212","Raw milk of buffalo","2018","2018","tonnes","33136000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02212","Raw milk of buffalo","2019","2019","tonnes","34371000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02212","Raw milk of buffalo","2020","2020","tonnes","35393200","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5510","Production","02212","Raw milk of buffalo","2021","2021","tonnes","36444850","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5318","Milk Animals","02212","Raw milk of buffalo","2000","2000","Head","8734000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5318","Milk Animals","02212","Raw milk of buffalo","2001","2001","Head","8990000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5318","Milk Animals","02212","Raw milk of buffalo","2002","2002","Head","9258000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5318","Milk Animals","02212","Raw milk of buffalo","2003","2003","Head","9537000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5318","Milk Animals","02212","Raw milk of buffalo","2004","2004","Head","9829000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5318","Milk Animals","02212","Raw milk of buffalo","2005","2005","Head","10130000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5318","Milk Animals","02212","Raw milk of buffalo","2006","2006","Head","10222233","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5318","Milk Animals","02212","Raw milk of buffalo","2007","2007","Head","10529000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5318","Milk Animals","02212","Raw milk of buffalo","2008","2008","Head","10845000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5318","Milk Animals","02212","Raw milk of buffalo","2009","2009","Head","11175000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5318","Milk Animals","02212","Raw milk of buffalo","2010","2010","Head","11514000","A","Official figure"
"QCL","Crops and livestock products","586","Pakistan","5318","Milk Animals","02212","Raw milk of buffalo","2011","2011","Head","11864000","A","Official figure"
